x,y,z
0.5764093,2.354186,2.163875
1.029982,1.228625,3.091652
1.008713,1.128345,3.046913
1.008476,1.178344,3.046828
1.013194,1.128127,2.993478
0.9852349,1.228084,2.999224
0.9848815,1.278084,2.998897
0.964488,1.227781,2.95637
0.9661177,1.277853,2.960139
0.9955403,1.077628,2.895236
0.9997667,1.127634,2.894052
0.9906234,1.17762,2.895794
0.9744915,1.277595,2.898806
0.982518,1.077372,2.846902
0.9933518,1.125593,2.844283
0.9736539,1.077122,2.79766
0.9687601,1.277112,2.797696
0.9524332,1.076617,2.699938
0.9440826,1.076367,2.650583
0.9160756,1.125852,2.554088
0.9392015,1.076105,2.596411
0.9160975,1.175851,2.553824
0.9390596,1.276111,2.597125
0.8697523,1.108278,2.513129
0.8764859,1.075704,2.543689
0.9185568,1.124473,2.502369
0.8694122,1.244244,2.5125
0.918224,1.257549,2.501754
0.8131492,1.125291,2.488466
0.8168017,1.075231,2.473701
0.8128687,1.175287,2.487525
0.8126234,1.225223,2.473838
0.8974961,1.22535,2.455272
0.9111705,1.225449,2.469292
0.7979056,1.275201,2.476799
0.8126628,1.275286,2.487264
0.8622996,1.275297,2.462713
0.753114,1.124954,2.447996
0.8465036,1.125038,2.415762
0.7533242,1.174961,2.449297
0.8388991,1.175026,2.417167
0.9067541,1.175342,2.448763
0.7723007,1.224926,2.431478
0.8501896,1.225089,2.424499
0.6962891,1.12454,2.401582
0.6963866,1.224525,2.402589
0.7454787,1.27478,2.414113
0.9843024,1.378082,2.998506
0.9416841,1.327506,2.910072
0.9397689,1.377536,2.906518
0.9397308,1.477524,2.907245
0.9690131,1.327349,2.848564
0.9314154,1.377378,2.889264
0.9572691,1.377331,2.850874
0.9333442,1.427407,2.89365
0.992511,1.461772,2.842728
0.9963584,1.477474,2.860422
0.9635385,1.327104,2.79858
0.9691659,1.427112,2.796831
0.9623723,1.476864,2.746877
0.9374913,1.426591,2.701396
0.9344627,1.42635,2.650877
0.9305843,1.376107,2.600803
0.9147619,1.476083,2.603747
0.8434421,1.375504,2.517502
0.8437423,1.425504,2.517178
0.8743739,1.42567,2.536417
0.8358498,1.475492,2.518646
0.8758951,1.475708,2.543711
0.8058876,1.375212,2.474536
0.7643262,1.324914,2.432705
0.774171,1.474927,2.429775
0.71624,1.474367,2.340085
0.6507962,1.37398,2.309627
0.67757,1.424073,2.297621
0.7401605,1.474166,2.28367
0.6739118,1.423831,2.24724
0.7070733,1.458755,2.239805
0.6786255,1.473601,2.194768
1.050536,1.628879,3.137328
1.061548,1.679028,3.160477
1.028357,1.528617,3.090711
1.006509,1.628323,3.046388
1.004971,1.678346,3.043613
0.9835389,1.57807,2.998539
0.9610304,1.527809,2.951643
0.9604493,1.627807,2.951248
0.9747456,1.627592,2.89694
0.9384006,1.677523,2.906107
0.9172909,1.527248,2.861296
0.9923537,1.524695,2.842437
0.9434596,1.544255,2.853032
0.9908262,1.577379,2.842499
0.9751247,1.627355,2.845675
0.9164839,1.677244,2.860837
0.9388806,1.5272,2.831983
0.9476976,1.577078,2.800752
0.9816353,1.537866,2.79353
0.9893463,1.627316,2.829388
0.9380223,1.677186,2.829081
0.9911553,1.677361,2.837998
0.9540018,1.526851,2.748449
0.943235,1.576835,2.750546
0.953247,1.626849,2.748097
0.9558939,1.676616,2.696077
0.9430853,1.526361,2.648474
0.9424528,1.57636,2.648354
0.9220874,1.526093,2.601886
0.92664,1.5761,2.600631
0.8836507,1.525799,2.559112
0.9346622,1.676025,2.579745
0.8739681,1.525665,2.535242
0.892575,1.625575,2.505461
0.8300468,1.525246,2.468475
0.840665,1.575025,2.414712
0.8210675,1.674994,2.418482
0.8001291,1.524728,2.372656
0.8084259,1.57474,2.370583
0.7730464,1.524451,2.327399
0.7766833,1.624455,2.326087
0.7732631,1.67445,2.326576
0.743479,1.624169,2.282168
0.7011404,1.673869,2.23999
0.6711458,1.573589,2.195887
0.6418736,1.523309,2.151367
1.061872,1.779037,3.161951
1.003813,1.878342,3.042832
0.9595813,1.777804,2.950663
0.9385744,1.727514,2.906869
0.9380649,1.777517,2.906219
0.9365968,1.877532,2.903992
0.943099,1.688429,2.852365
0.9919056,1.703819,2.841609
0.9926703,1.727399,2.845264
0.9156959,1.82724,2.860417
0.942796,1.809614,2.851804
0.9426537,1.866487,2.851541
0.9689507,1.727108,2.795326
0.9811957,1.713664,2.792717
0.9321344,1.800078,2.803002
0.9652401,1.726866,2.744956
0.9031458,1.826772,2.758023
0.9214178,1.812565,2.754099
0.9009881,1.876769,2.758236
0.9450608,1.726599,2.698189
0.9020746,1.826534,2.707075
0.8812554,1.876503,2.711371
0.9405161,1.726356,2.648001
0.8811804,1.776267,2.660723
0.9106747,1.776544,2.704744
0.8948774,1.776051,2.606545
0.8829206,1.826032,2.608902
0.8913611,1.725809,2.556391
0.8516066,1.775749,2.564829
0.8474902,1.825742,2.565471
