x,y,z
-0.979098,1.864049,-4.186677
-0.9342903,1.764029,-4.140597
-0.9341607,1.814027,-4.140713
-1.128757,1.81405,-4.170247
-1.028251,1.864046,-4.173624
-1.081297,2.014097,-4.185549
-0.934353,1.914005,-4.1423
-0.9775975,1.914043,-4.168216
-1.081509,1.914062,-4.185639
-0.9348538,1.963977,-4.144307
-0.9773258,1.964042,-4.165071
-1.081799,1.964064,-4.185464
-1.129475,1.964054,-4.16977
-0.975876,2.014036,-4.148286
-1.027175,2.014041,-4.161171
-1.131718,2.014065,-4.168952
-0.9748837,2.024225,-4.136798
-1.02614,2.064037,-4.149193
-1.076616,2.06404,-4.15254
-1.124326,2.05489,-4.123879
-0.9180521,1.91399,-4.093383
-0.9176584,2.013992,-4.093212
-0.9183754,2.063954,-4.095869
-0.9347841,2.063997,-4.039876
-1.075651,2.114036,-4.141367
-0.9710473,2.114016,-4.092383
-1.123375,2.114028,-4.112862
-1.022067,2.164021,-4.102037
-1.071501,2.16402,-4.093323
-1.120026,2.214015,-4.074088
-0.9424977,2.113997,-4.039193
-0.9599172,2.163997,-4.037671
-0.9683223,2.214005,-4.060834
-0.967976,2.264004,-4.056826
-1.020075,2.264013,-4.078976
-1.06974,2.264012,-4.072932
-1.119139,2.264011,-4.063822
-0.9662699,2.307496,-4.037072
-1.016542,2.313999,-4.03807
-1.067394,2.314003,-4.045774
-1.116196,2.313999,-4.029754
-1.016036,2.363015,-4.032749
-1.065887,2.363188,-4.028447
-1.11568,2.363361,-4.024144
-0.9619665,2.329788,-3.98725
-1.011781,2.331193,-3.982947
-1.111354,2.363324,-3.974329
-1.057291,2.363113,-3.928818
-1.094198,2.363175,-3.775072
-1.275772,1.064041,-4.123056
-1.22892,1.264055,-4.138158
-1.227652,1.314048,-4.138495
-1.275966,1.314042,-4.122591
-1.316819,1.364034,-4.109064
-1.276597,1.414045,-4.122224
-1.327776,1.414054,-4.105378
-1.304785,1.514038,-4.112786
-1.178736,1.564052,-4.154196
-1.226764,1.664044,-4.138227
-1.32148,1.714032,-4.106969
-1.274842,1.814036,-4.12216
-1.17854,1.914051,-4.1537
-1.318933,1.914033,-4.107488
-1.228574,1.964053,-4.137151
-1.174526,2.014033,-4.124032
-1.277765,1.964051,-4.120958
-1.323799,2.014033,-4.105726
-1.223667,2.064031,-4.111931
-1.271576,2.114023,-4.085569
-1.319279,2.140496,-4.056826
-1.269126,2.164013,-4.057209
-1.318275,2.164011,-4.045203
-1.218685,2.21401,-4.054257
-1.319189,2.214014,-4.055784
-1.218955,2.264011,-4.05738
-1.316468,2.264003,-4.02428
-1.167423,2.314005,-4.041803
-1.265229,2.313997,-4.01209
-1.165527,2.331935,-4.019853
-1.21104,2.307659,-3.965744
-1.161225,2.319854,-3.970043
-1.310668,2.314718,-3.957137
-1.156919,2.36346,-3.920213
-1.206663,2.363632,-3.915908
-1.256551,2.324422,-3.911621
-1.202432,2.363595,-3.866096
-1.302003,2.363941,-3.857489
-1.421553,1.064026,-4.07507
-1.421995,1.164028,-4.074765
-1.373266,1.264032,-4.090644
-1.518807,1.264015,-4.042737
-1.423059,1.364033,-4.074094
-1.521308,1.414029,-4.041674
-1.421856,1.614027,-4.074089
-1.37289,1.66403,-4.090127
-1.372696,1.864029,-4.08987
-1.423985,2.064038,-4.072668
-1.519635,2.06402,-4.041184
-1.370034,2.114018,-4.063413
-1.418548,2.114013,-4.04405
-1.368034,2.16401,-4.040252
-1.417988,2.164011,-4.037567
-1.515054,2.164001,-3.999291
-1.368392,2.214012,-4.044398
-1.416102,2.214003,-4.015727
-1.464971,2.214,-4.000481
-1.363364,2.263997,-4.002789
-1.512515,2.21399,-3.969896
-1.463121,2.263992,-3.979063
-1.511908,2.263988,-3.96287
-1.517455,2.314017,-4.041501
-1.468712,2.36461,-4.04384
-1.51881,2.364016,-4.040975
-1.464408,2.364573,-3.994025
-1.518461,2.364782,-4.038756
-1.414599,2.3644,-3.998328
-1.464413,2.364573,-3.994025
-1.410298,2.28243,-3.948542
-1.460113,2.285535,-3.944238
-1.509928,2.283032,-3.939937
-1.509914,2.364709,-3.939908
-1.509925,2.364709,-3.939909
-1.45581,2.293959,-3.89442
-1.505624,2.294147,-3.890117
-1.405469,2.364323,-3.898744
-1.455801,2.364498,-3.894396
-1.356127,2.313962,-3.902401
-1.413296,2.313945,-3.847899
-1.453403,2.313953,-3.866559
-1.350802,2.364111,-3.85328
-1.401678,2.364288,-3.848884
-1.497017,2.364597,-3.790464
